309351856	Dignitas International
309496635	Weihenstephan-Triesdorf University of Applied Sciences
309507397	Manatt, Phelps & Phillips
309607013	Emily Carr University of Art and Design
309707301	Botho College
310048280	SunLine Transit Agency
310362370	Navodaya Medical College
310735636	Zabol University of Medical Sciences
310813032	Atwood Oceanics
310888008	Federation of British Industries
310941836	Krylov State Research Center
311067631	RECOFTC – The Center for People and Forests
311071055	Grand Canyon University
311099662	Sree Sastha Institute of Engineering and Technology
311134598	Tecnológico de Monterrey, Campus Santa Fe
311210535	Prabhat Kumar College
311348293	Walker Manufacturing Co.
311431067	Yeni Yüzyıl University
311537116	Salzgitter AG
311639361	Tezukayama Gakuin University
311903142	Focused Ultrasound Foundation
312541693	Northeastern Seminary
312806941	Baden-Wuerttemberg Cooperative State University Loerrach
312809248	Sussex County Community College
312843336	Hampshire Hospitals NHS Foundation Trust
312869677	Korea National College of Agriculture and Fisheries
312878625	Osaka Kawasaki Rehabilitation University
312958679	National University of Science and Technology
313325847	Salesian Pontifical University
313330704	Mandat International
313355306	Aprisma Management Technologies
313716643	Sungard Availability Services
314005181	AIDS Activities Coordinating Office
314034399	Jose Rizal Memorial State University
314036891	American Angus Association
314562951	Columbia Basin College
314739767	Valmont Industries
314742445	United States Power Squadrons
314819244	Metabo
314850032	Brewton–Parker College
314935261	Heian Jogakuin University
315070680	University College of Northern Denmark
315174041	AEA Technology
315205436	Jaramogi Oginga Odinga University of Science and Technology
315242079	UCL Faculty of Laws
315613935	Catholic University of Santiago de Guayaquil
315622298	Air Force Missile Development Center
315704651	Leibniz Association
315729180	Noakhali Science and Technology University
315792490	National University of Singapore Faculty of Law
315794153	Schaeffler Group
315861787	University of Nusa Cendana
316026823	Associated Colleges of the Midwest
316226456	International Association for Jungian Studies
316699675	Hodges University
316825616	Lycée Henri-IV
316914537	Autism Science Foundation
317021637	Jinnah Medical and Dental College
317157023	Sholokhov Moscow State University for Humanities
317264186	NEC Unified Solutions
317320687	University of Music and Performing Arts, Graz
317352782	Leyte Normal University
317356780	Osaka City University
317479701	North Hennepin Community College
317494275	Pacific Rubiales Energy
317561712	Orkney College UHI
317564368	Tower Cancer Research Foundation
317772143	University of Bohol
317925220	Woco Group
318025780	Foxconn
318158551	World Allergy Organization
318519082	Greaves Cotton
318632792	Mozarteum University of Salzburg
318874724	Worthington Corporation
319074055	Cégep de l'Outaouais
319079062	Instituto Tecnológico de Santo Domingo
319193654	Jayoti Vidyapeeth Women's University
319272996	University of Mediterranean Karpasia
319786031	Catholic University of Mozambique
319841309	Hadramout University of Science and Technology
319874951	Sichuan International Studies University
319916853	Zilkha Neurogenetic Institute
320624196	Corporación Bananera Nacional
320669033	Bajaj Auto
320671016	Patient-Centered Outcomes Research Institute
320693043	Judson University
320697907	Sanjel Corporation
320755355	Children's of Alabama
320961217	Spertus Institute for Jewish Learning and Leadership
321008882	Kao Fong College of Digital Contents
321247763	North Essex Partnership University NHS Foundation Trust
322093298	Texas A&M Transportation Institute
322107071	Pennsylvania Department of Transportation
322183483	Zakir Husain Delhi College
322348216	"Universidad Católica ""Nuestra Señora de la Asunción"""
322491407	Acıbadem University
322573101	Podemos
322619852	Greater Kolkata College of Engineering and Management
322792382	Open Source Geospatial Foundation
323057048	Sapporo International University
323131571	JSS Academy of Technical Education,Mauritius
323187542	Dancing Star Foundation
323374381	Celesio
323440827	Korean National Police University
323470157	Perenco
323497694	The Aspinall Foundation
323585489	Cégep de Trois-Rivières
323728249	US Sugar Corporation
323792040	MAN Diesel
323874257	King Institute of Preventive Medicine and Research
323946660	Baekseok Culture University
324048812	Shonan Junior College
324058549	Petoro
324219585	Don Mariano Marcos Memorial State University
324290372	University of Córdoba (Colombia)
324315062	Saga Petroleum LLC
324488015	Fundação Cásper Líbero
324563457	Petrobras Distribuidora
324661464	North Devon College
324929343	ESCO Corporation
325161885	Jefferson Community and Technical College
325471027	ABC Group
325474442	Peres Center for Peace
325675569	San Juan Bautista School of Medicine
325960478	Booth University College
325977034	South Suburban College
326041114	Majhighariani Institute of Technology and Science
326278646	Association for Educational Communications and Technology
327098606	Methodist University College Ghana
327178637	Metrolinx
327296593	Secretaria da Receita Federal do Brasil
327311350	Nirmala College for Women
327317092	Gimnasio Campestre
327413238	Correios
327421440	FAIST Anlagenbau GmbH
327500432	Umaru Musa Yar'adua University
327535454	Multimedia University of Kenya
327630597	AL-Automotive Lighting
327656168	ASTM International
327977394	Krupajala Engineering College
327981158	North Central University
328400376	Office québécois de la langue française
328576895	EBC Hochschule Hamburg
328687352	Grains Research and Development Corporation
329095722	SRM Medical College Hospital and Research Centre
329277991	Faculdade Novafapi
329658287	Harrison Institute
330125788	Oil & Gas UK
330193383	St. Paul's Cathedral Mission College
330495657	Thomas Young Centre
330528248	Universidade Estadual do Vale do Acaraú
331023785	Austin Graduate School of Theology
331023804	Academia Chilena de la Lengua
331196382	Universidad Central del Este
331295397	BeijingWest Industries
331344534	Nagasaki Wesleyan University
331491374	Collège Lionel-Groulx
331524005	NHS England
331527833	Pachhunga University College
331557619	Australian Public Service Commission
331567899	Ministry of Infrastructure and the Environment
331742635	Fiat Powertrain Technologies
331819748	Won Institute of Graduate Studies
331828249	Kentucky Christian University
331997818	National Civic League
332011152	District University of Bogotá
332035737	National Institute for Health and Care Excellence
332121957	Kaziranga University
332397292	European Resuscitation Council
332513098	International Federation of Social Workers
332586783	Pine River Capital Management
332732527	Instituto Nacional de Migración
332751208	TUI AG
333027446	Union of Czech mathematicians and physicists
333215515	Kunstakademie Düsseldorf
333550923	Kadi Sarva Vishwavidyalaya
333595644	Collège d'Alma
333809107	Kalaivani College of Technology
333900126	GAIL
333953776	Heerema Marine Contractors
334093121	Whitman-Walker Health
334321317	Cairn India
334480368	Şifa University
334493701	Tampa Bay Water
334531177	MTU Friedrichshafen
334584490	Tuvan State University
334734426	National Institute of Siddha
334920665	Bank deutscher Länder
335036346	Hemchandracharya North Gujarat University
335064146	Automobile Club of Southern California
335074996	Monterrey Institute of Technology and Higher Education, Toluca
335088599	Colegio Militar de la Nación
335101114	University of Medical Sciences, Cienfuegos
335284955	Foundation for Liver Research
335365548	University of Swat
335685885	Kerala Veterinary and Animal Sciences University
335773274	Ministry of Culture and Fine Arts
335788046	Moody Bible Institute
335988729	Universidad Iberoamericana (UNIBE)
336005979	Hochschule für Musik und Tanz Köln
336022086	R. G. Kar Medical College and Hospital
336045863	Maryland Historical Trust
336106212	The College of Family Physicians Canada
336214392	American Association of Anatomists
336280788	Browne Jacobson
336300497	New Zealand AIDS Foundation
336638976	Tenri Health Care University
336648214	Interregional Academy of Personnel Management
336795079	Coláiste Mhuire
336847307	Ahlcon International School
337004713	Deutsch-Französisches Institut
337067905	CSI College of Engineering
337574595	Sociedade Brasileira para o Progresso da Ciência
337702606	McNally Smith College of Music
337778094	Russian National Research Medical University
337868014	Klaipėda University
338016083	University of Sadat City
338023381	Alexander von Humboldt Foundation
338154190	Universidad Nacional de Itapúa
338254849	Princess of Naradhiwas University
338496084	Sri Sai University
338713452	Environment Agency Wales
338987037	European University Association
339253497	Ontario Lottery and Gaming Corporation
339336569	Herbert Smith Freehills
339536765	India HIV/AIDS Alliance
339756655	Leeds Trinity University
340238431	Universidad Americana
340639833	Norddeutsche Landesbank
340769929	Infraero
340842764	Foton Motor
340869894	Baba Farid University of Health Sciences
340872654	GlaxoSmithKline Pharmaceuticals Ltd
341044789	Central Baptist Theological Seminary of Minneapolis
341072040	Tyndale University College and Seminary
341451707	Shri Jagdishprasad Jhabarmal Tibrewala University
341704201	Utah State Historical Society
341998555	Universidad Metropolitana de Monterrey
341999807	Aggregate Industries
342157435	Australian Red Cross
342246540	Karnataka State Open University
342450454	Loyalist College
342692010	Tecnológico de Antioquia
342702707	National Institute of Food Technology Entrepreneurship and Management
342751011	Venable LLP
342796859	University of Maryland College of Agriculture and Natural Resources
342859970	Universidad Católica de Oriente
343094587	Australasian Wader Studies Group
343211696	New Orleans Baptist Theological Seminary
343440423	Ontario Police College
343503978	Central University of Bihar
343685622	COPASA
343975184	Dawood University of Engineering and Technology
344018163	Dedan Kimathi University of Technology
344333522	Kim Chaek University of Technology
344409680	Cottey College
344636078	Arni University
344703621	Iğdır University
344810797	Ambedkar Polytechnic
345106594	Central New Mexico Community College
345557832	National Comprehensive Cancer Network
345765388	Duke Street Capital
345918524	Southwest Bahia State University
345970034	Instituto Tecnológico Superior de Zacapoaxtla
346045017	Aviva
346547768	Aims Community College
346765160	Samar State University
347237974	Ashoka University
347335806	Gujarat Vidyapith
347366330	Victorian Life Sciences Computation Initiative
347606037	Endo International plc
347673840	Academy of Sciences and Arts of Bosnia and Herzegovina
347675474	Missouri Baptist University
347891763	Association of Lunar and Planetary Observers
348114922	Josiah Macy, Jr. Foundation
348718759	Kerala University of Health Sciences
348769827	Public Health England
348800631	Raja College of Engineering and Technology
349242624	Compassion in World Farming
349888338	McCulloch Motors Corporation
350617331	Shanghai Conservatory of Music
350667024	Collège Gérald-Godin
350691383	Tokai University Junior College
353511720	ELAM (Latin American School of Medicine) Cuba
354071399	Mindanao State University
364353831	Range Resources Corporation
368145039	Cabot Oil & Gas
368840534	University of Mississippi
377099284	Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya
385030603	Boots and Coots International Well Control, Inc.
385303915	Wrocław Medical University
385545280	International Union of Pure and Applied Chemistry
390465721	PetroSA
395038797	IFSTTAR
397092437	London Consortium
397212643	Precision Drilling
397912266	American Arachnological Society
402481858	Massachusetts Executive Office of Health and Human Services
407022935	University of Montemorelos
414166113	Nanosystems Initiative Munich
458620863	Mellanox Technologies
461265805	Ziraat Bankası
473125443	IAR Systems
500168093	Gulf Coast State College
501048437	Al-Muthana University
505167437	SNF Floerger
507746717	Medical University Pleven
507952983	Dr. NTR University of Health Sciences
509785456	International Psychopharmacology Algorithm Project
510398518	Fellow of the American College of Surgeons
510634243	Sri Siddhartha Medical College
513052231	Nippon Sport Science University
519203780	Türkiye Petrolleri Anonim Ortaklığı
520649086	Viktor Lenac Shipyard
522815984	Robert Gordon University
524738120	Tau Beta Pi
529754987	Academy of Dramatic Art, University of Zagreb
530510577	Eta Kappa Nu
542464200	Perceptive Software
544936282	Phoenix College
547610034	Nishi-Nippon Railroad
547714025	Modern University for the Humanities
553215468	InterOil
554009009	Federação Gaúcha de Futebol
559644456	Türkiye İş Bankası
563952539	GE Energy Infrastructure
566756962	The Heritage Academy, Kolkata
571856697	Zenith Oilfield Technology
573716131	Rayat Institute of Engineering & Information Technology
577929340	Linn Energy
584019458	Northrop Grumman Shipbuilding
584858474	China Central Academy of Fine Arts
602342334	Afren
603884365	Steward Health Care System
605666885	RCET-UET Gujranwala Campus
616682312	Roads & Maritime Services
617247952	The Walt Disney Company CIS
620908613	Sonangol Group
636689937	JACOS
639875149	ATP Oil and Gas
640621346	The Greyhound Corporation
641314954	Berry Petroleum Company
645690887	TGT Oil and Gas Services
665373315	UTAC Group
678257312	Guerrilla Games
683230101	Blur Studio
683425862	Iranian Offshore Oil Company
695903724	Electromagnetic Geoservices
706334932	Motion Theory
736929005	College of Western Idaho
753758085	NACE International
757263951	Housing and Home Finance Agency
758829463	Freeport-McMoRan
768464051	Aker Maritime
791182127	Mount Carmel College, Bangalore
798443379	Shire plc
798805333	National Oil Corporation
809911590	Aerojet Rocketdyne
815494608	ConservAmerica
818668190	European Atomic Energy Community
819021205	Textron Aviation
825935405	Oceaneering International
839966561	Lone Star College System
847008826	MeadWestvaco
852585421	GlassPoint Solar
854348052	Ameresco
856841777	Franco Tosi Meccanica
857890032	Institution of Analysts and Programmers
858489741	Medivation
858548764	BayernLB
858561822	National Defence College, India
858589528	Cymer, Inc.
858669146	Jefferson College
858672849	Applied Signal Technology, Inc.
858866802	Institut für Kristallzüchtung
858910937	Miranda House, University of Delhi
858936495	Zurich University of Applied Sciences/ZHAW
858948344	Canadian Foundation for Healthcare Improvement
859038795	Virginia Tech
859153624	Caps
859349081	M-Systems
859381496	Australian National Drag Racing Association
859424394	Just Energy
859450330	APC by Schneider Electric
859629181	Jabil Circuit
859660224	Getty Oil
859660647	Capstone Turbine Corporation
859753955	Nalanda
859757868	Air Products & Chemicals
859837995	Strand Bookstore
859910249	Systems Planning and Analysis
859956996	College of Menominee Nation
860003557	PEC University of Technology
860068714	Peruvian Air Force
860146168	Rohr, Inc.
860184259	Escola de Comunicações e Artes
860225472	Select Portfolio Servicing, Inc.
860238211	Mitsubishi Fuso Truck and Bus Corporation
860267675	Behavioral Analysis Unit
860314941	JGC CORPORATION
860388503	SIAS International University
860429712	ITN channel
860473130	J. F. Drake State Technical College
860522247	Diamond Offshore Drilling
860570246	TRW Inc.
860576493	Trident University International
860576496	Institution of Engineers, Sri Lanka
860611827	Schneider National
860670893	Philadelphia Fight
860727755	Verenigde Nederlandse Uitgeverijen
860802082	Intelligent Actuator
860813019	Bharath University
860889466	Friedrich Miescher Institute for Biomedical Research
860912310	Loctite
860964359	Croda International
861027541	Icra
861081372	Selkirk College
861104165	Transport for New South Wales
861268105	Sidley Austin
861279686	Toyota Boshoku
861314295	Bilenky Cycle Works
861488341	Ube Industries
861696136	Poultry CRC
861736053	Edison Community College
861780016	Keane
861784509	The Segal Group
861853513	Sapienza University of Rome
861865323	Anacor Pharmaceuticals Inc.
861960152	Bangladesh Medical College
862075557	ION Geophysical
862254089	Ormat Industries
862255436	Merck Serono
862296814	Business International Corporation
862322245	EAFIT University
862330104	Sigrity
862412009	Central Institute for Correctional Police
862631954	Northwest Mississippi Community College
862643178	CRH plc
862669128	Xiaomi
862801819	United States Army Space and Missile Defense Command
862893732	Telkom University
862926671	Norton Abrasives
863118367	GMV Innovating Solutions
863124134	Leo Baeck Institute New York
863170150	Advertising Specialty Institute
863174327	Flagler College
863183951	Fresh Del Monte Produce
863267236	Smit International
863277153	World Animal Protection
863278814	Eclipse Internet
863293078	Walsh College of Accountancy and Business
863305548	Momentive Specialty Chemicals
863471642	CNA Financial
863486311	Pan American Petroleum and Transport Company
863488634	Coherent, Inc.
863497284	SLC Agricola S.A.
863514558	Morton Salt
863686930	Precision Health Economics
863731356	Fair Work Ombudsman
863735216	Syarikat Air Johor
863786607	Fresenius SE
863848271	Sherman College of Chiropractic
863896202	Delhi Technological University
863928135	HSH Nordbank
863982854	Egis Group
864008144	Kone
864023972	Loewen Windows
864088423	Veeco
864159182	University of Silesia in Katowice
864196238	Mayer Brown
864254930	Population Matters
864291064	New York Studio School of Drawing, Painting and Sculpture
864363471	ITM Group
864413598	CPI International
864419238	MITSUBISHI MATERIALS CORPORATION
864441908	Weimar Institute
864622339	Benteler International
864665649	Martinrea International Inc.
864808265	Kent State University at Salem
864816262	Land Transport Authority
864842778	NII Holdings
864998749	National Institute of Industrial Engineering
865166595	George Washington University Virginia Campus
865206517	Friends of Cancer Research
865270476	Symyx Technologies
865317751	Michigan Career and Technical Institute
865339163	Altec Lansing
865382863	Nandha Engineering College
865414815	Teikyo Junior College
865419266	Catholic University of Leuven
865421288	Merck Sharp & Dohme Federal Credit Union
865432163	Control Group
865455464	Better Government Association
865461992	EPCOS AG
865555288	Shin-Etsu Chemical
865572129	Adama University
865651468	Petrohawk
865679216	Colorado Heights University
865725288	Tutor.com
865767359	Accreditation Council for Graduate Medical Education
865788938	Trelleborg AB
865915315	VU University Amsterdam
866009140	Rolls-Royce Holdings
866143252	LECG Corporation
866251918	Continental Motors, Inc.
866291873	Manchester Community College
866431598	Thermo King
866444859	Indraprastha Gas
866585662	New Zealand Public Service Association
866586157	Hisamitsu Pharmaceutical Co., Inc.
866667741	National Law University, Delhi
866755123	Dharmacon, Inc.
866762266	United Nations Assistance Mission in Afghanistan
866804994	National Research Foundation of South Africa
866881858	Rocky Mountain University of Health Professions
866986790	International Modeling and Talent Association
866987647	Medical University of Łódź
867012211	RTI International Metals
867080914	Shri Shankaracharya Institute of Professional Management and Technology
867194303	American Megatrends
867280407	University of Texas Southwestern Medical Center
867306930	Power Grid Corporation of India
867333293	Simulations Plus, Inc.
867341883	Freelancer.com
867387847	Associated Universities, Inc.
867430338	Pakistan Petroleum
867474933	Algorithmics Inc.
867553802	Neogen Corporation
867556639	National Civil Aviation Agency of Brazil
867562470	Global Tungsten & Powders Corp.
867563395	Chamber of commerce
867584213	GM Canada
867599234	Vion Pharmaceuticals, Inc.
867661903	City of Glasgow College
867978927	CEVA Logistics
868039980	April
868244695	Central University, India
868256645	Aicas
868289433	National Experimental University of the Armed Forces
868507769	CMG
868575294	Donbas National Academy of Civil Engineering and Architecture
868599081	BTG plc
868696703	ESRO
868760640	Global Alliance in Management Education
868820844	Truman College
868834043	University of the West of Scotland
868900866	Boston City Campus and Business College
869018218	SAIC Motor
869053500	University of the District of Columbia Community College
869058405	Drug Abuse Resistance Education
869066700	Cosmo Oil Company
869089601	Netflix
869194970	College of Business and Technology
869318450	Ingredion Incorporated
869375964	Woodward, Inc.
869467088	KIMEP University
869476944	University of Port Elizabeth
869633025	Charles River Associates
869660684	University of the Western Cape
869669775	Etech, Inc.
869837907	International Speedway Corporation
869874271	Symrise
869962541	Privat Group
870076503	Queen Margaret College
870083634	National Operating Committee on Standards for Athletic Equipment
870124129	Mount Royal University
870157751	William Woods University
870178186	Nyenrode Business University
870246881	IILM Academy
870392255	Wuhan Sports University
870398029	Center for Excellence in Education
870458005	Rolf C. Hagen Group
870545813	Spacelabs Healthcare
870593139	Life Insurance Corporation of India
870713136	National Academies
870819941	Tecom
871049931	Wills Eye Institute
871330366	Venoco
871458030	IMRB International
871502453	EBS Limited
871655764	Domtar
871663830	Chitkara Institute of Engineering and Technology
871700966	SNL Financial
871786723	MBIA
871925143	Metabolix
871961189	Here
871966649	Genetics Institute, Inc.
872071967	National Capital Area Council
872248612	Claremont Colleges
872287936	L'Abri
872306842	Carnival Corporation & plc
872348791	Tethers Unlimited, Inc.
872398443	First International Computer
872478603	The RiverBank
872557436	Monitor Deloitte
872614749	Unitec Institute of Technology
872623138	Search for extraterrestrial intelligence
872638839	New Holland Agriculture
872722630	Automotive Components Holdings
872754507	Singapore Press Holdings
872799757	Valencia College
872834913	Scarritt College for Christian Workers
872922937	University of Health Sciences Antigua
872945872	University of Winnipeg
872966182	Minolta
873043661	Voith
873177547	Graco
873357369	ViroPharma
873402609	Spoon River College
873565887	Hamm AG
873574185	Wagner Electric
873641270	International Judo Federation
873716205	Leonard Green & Partners
873775973	UAMS College of Medicine
873883488	Newfield Exploration
873985674	Danisco
874055015	Teesside University
874089646	John P. Hussman Institute for Human Genomics
874112308	Southern Technical College
874236823	John E. Fogarty International Center
874317320	FIU Herbert Wertheim College of Medicine
874317431	Oncolytics Biotech, Inc.
874354157	NEC Soft
874359049	Nippon Paper Group, Inc.
874386039	National University of La Plata
874390226	China Construction Bank
874468577	Information Security Forum
874499363	European Rail Infrastructure Managers
874517199	Independent Examinations Board
874609350	Jean Moulin University Lyon 3
874695805	New York Public Service Commission
874700752	Engelhard
874769580	Tenaga Nasional
874792244	European University Institute
874924210	The Scotts Miracle-Gro Company
875003169	Momentive
875026119	Persian Music Channel
875066120	Unity College
875131001	SCR
875226783	International Facility Management Association
875251973	Universidad Católica del Uruguay Dámaso Antonio Larrañaga
875293437	RIU Hotels
875340428	Rosemount Inc
875511016	ENVIRON
875539156	Philadelphia Parking Authority
875646752	Damascus University
875649924	Himax
875651846	Francisco Gavidia University
875722105	Chubu Electric Power
875728190	Veer Bahadur Singh Purvanchal University
875825670	INAF
875846653	Micro-Star International
875847822	L.L.Bean
875944469	K L University
875985514	Medrad Inc.
876098953	Bangalore Medical College and Research Institute
876151922	Florida Education Association
876193797	VIT University
876237426	Gombe State university
876277369	Lucideon
876279115	Government Degree College
876401491	Peabody Energy
876450715	Sterling College
876505261	Golden Village
876513972	The Sage Colleges
876588507	Canadian Real Estate Association
876614263	Search Technologies
876729849	Egon Zehnder
876816886	Management and Training Corporation
876889493	SoftBank Mobile
877023230	Harold Grinspoon Foundation
877025370	Insight Enterprises
877050739	NATO Communications and Information Systems Services Agency
877051005	II-VI Incorporated
877051709	Seminary of the Southwest
877107187	University of Roehampton
877107980	Mackenzie Investments
877125540	Bionovo, Inc.
877176835	University of Gilan
877501756	Council for the Curriculum, Examinations & Assessment
877506347	Abertay University
877510358	Rolls-Royce Motor Cars
877703402	Illinois Family Institute
877750273	Micro Electronics, Inc.
877809299	Special Rapporteur
877819015	Irving Convention and Visitors Bureau
877854455	PhotoDisc
878022262	Korea Institute of Science and Technology Information
878049055	FAO Schwarz
878065381	Grupo México
878114315	Air Line Pilots Association, International
878213199	Savitribai Phule Pune University
878227088	Coventry Health Care
878356303	Manufacturers Hanover Corporation
878454856	University of Hasselt
878529623	International Association of Administrative Professionals
878584270	Anglo Irish Bank
878656909	McCormick & Company
878663402	United States Code
878769064	Hypo Group Alpe Adria
878783030	LG Household and Healthcare
878846911	Congress of Racial Equality
878849915	Votorantim Group
878914249	SS-Junkerschule Bad Tölz
878931444	Central Maine Community College
878933241	Briarcliffe College
878950737	Depomed
878975991	Czech Radio
879122259	Morningside College
879203355	Sykes Enterprises
879325887	Ravenshaw College
879405016	Pittsburgh Institute of Mortuary Science
879441112	Milliman
879547589	Emmanuel Christian Seminary
879563668	Sao Paulo State University
879689382	Metropolitan State University of Denver
879699304	eMagin
879734704	State Bar of Texas
879789424	Jagiellonian University Medical College
879845529	Pakistan Engineering Council
880000258	El Paso Corp.
880006796	Albanian Mobile Communications
880058466	Zebra Technologies
880070290	American Association of Nurse Practitioners
880116317	National Council of Resistance of Iran
880120762	Analytical Graphics
880143343	NTT Communications Corp
880148578	Amara Raja Group
880213222	Crown Holdings
880331042	Exelis Inc.
880340973	Dominican College
880361839	United States Army Human Resources Command
880551032	Gandhigram Rural Institute
880587898	RS Components
880615350	State University of New York at Cortland
880619579	Teledyne Technologies International Corp
880641448	Luna Innovations
880747138	Science Applications International Corporation
880766802	Graduate School USA
880774266	Littelfuse
880809005	University of Jamestown
880818075	Federal Police Department
880981222	Urban Ecology Center
880986094	Credit Acceptance Corporation
880992783	CombiMatrix
881092773	See's Candies
881134741	Peninsula Library System
881254502	HMT Limited
881261121	Pentax
881304691	SUNY Adirondack
881407765	Peruvian Navy
881423519	United Overseas Bank
881427289	University of Gothenburg
881441977	Los Angeles Mission College
881547903	IRI
881559937	Heinz College
881603514	think-cell
881766915	Nanjing University
881803259	Rio Salado College
881816132	Élan
882009436	Central Taiwan University of Science and Technology
882076700	Institute for Social Security and Services for State Workers
882086214	Kherson State University
882086362	Wipro
882135406	Lac Courte Oreilles Ojibwa Community College
882161567	Commonwealth Associates, Inc.
882168372	Systems Concepts
882185564	United World Colleges
882248123	Delta University for Science and Technology
882259116	IM Flash Technologies
882353424	Solae
882406646	Universiti Islam Sultan Sharif Ali
882406975	Calpine
882437043	AGCO
882536654	SemBioSys Genetics
882554551	The Geneva Association
882627180	Ras al-Khaimah Medical and Health Sciences University
882645478	Limerick Institute of Technology
882648815	Government College of Science
882656400	Komatsu Limited
882761360	Indian Institute of Space Science and Technology
882813167	Ministry of Economic Development
882849929	ICCT Colleges Foundation Inc.
882917045	The Wilderness Society
882944634	Rea Magnet Wire
882953328	Furtwangen University
883101408	Geneva Academy of International Humanitarian Law and Human Rights
883101600	International Bureau of Weights and Measures
883203835	Mallinckrodt
883577238	Ocean Spray
883594155	BBVA Compass
883665419	Blackburn College
883679329	Oles Honchar Dnipropetrovsk National University
883761379	MPH Group
883842289	Wiss, Janney, Elstner Associates, Inc.
883909435	International University, Cambodia
884002606	Paul Ehrlich Institute
884004202	NATS Holdings
884043246	Hamburg University of Technology
884065104	SUNY Broome Community College
884084634	John Snow, Inc
884160149	Arcam
884165496	iResQ
884179890	Anschutz Entertainment Group
884181516	Universidad Autónoma del Estado de Morelos
884228747	HollyFrontier
884306021	History of Fenn College
884326988	Raychem Corporation
884353546	National Association of State Foresters
884363091	Oil India
884426937	First Republic Bank Corporation
884438115	Intermec
884595191	Bradford College
884693733	Chartered Institute of Management Accountants
884722130	Arcadis NV
884745506	Saint Mary's College
884786758	CMA CGM
884809797	American Board of Legal Medicine
884929124	JSOL
884992110	Broward College
885143765	ABB Ltd
885158817	Chartered Institute of Public Relations
885169238	Hardinge, Inc.
885169400	Catholic University College, Kensington
885174212	Lafarge
885208594	DBS Bank
885209872	Bank of Central African States
885235937	U.S. Air Force Test Pilot School
885383172	National University of Malaysia
885392262	Gandhi Institute of Technology and Management
885396881	Candela Corp
885435066	American Baseball Coaches Association
885452959	Capodimonte porcelain
885480288	Ashurst LLP
885507782	East West University
885602679	Dubai Pharmacy College
885954580	Dole Food Company
885970263	College of New Rochelle
885979982	Rio Tinto Group
885991719	Spark New Zealand
886080537	DigitalOptics Corporation
886105272	Viewpoints Research Institute
886232761	Powell Industries
886237282	Repligen Corporation
886391194	City National Bank
886398382	Atlanta Metropolitan College
886490113	Faculty of Management Studies
886562292	United Confederate Veterans
886582847	Western Forest Products
886634589	Government Arts College, Coimbatore
886634684	Nuova Accademia di Belle Arti
886702836	Deen Dayal Upadhyay Gorakhpur University
886710535	deciBel Research Inc.
886735274	Victoria College
886884417	Ecologic Brands, Inc.
886932462	Foster-Miller
887054487	MathWorks
887064364	University of Amsterdam
887248319	Saint Paul's College
887250196	Sherborne School for Girls
887325547	GE Industrial
887627919	Penn State Worthington Scranton
887641111	ZS Associates
887676365	Telesat
887681078	GM Components Holdings
887689190	Axioma
887702905	TRW Automotive
887764945	VTI Instruments
887795232	Euromed Management – School of Management and Business
887825562	Global Reporting Initiative
887846188	National Research Nuclear University MEPhI
887931861	Appalachian College of Pharmacy
887968799	RWTH Aachen University
887998513	Bharati Vidyapeeth University
888064236	Mine Safety Appliances
888069255	West Visayas State University
888106322	Northern College
888185325	Freescale Semiconductor
888240450	Alpha Natural Resources
888304637	Institute of Company Secretaries of India
888320528	London Metal Exchange
888355192	Troy University at Montgomery
888436365	Belcan Corporation
888552790	Continental Resources
888564091	International Astronomical Union
888567931	Doncaster R.F.C.
888580337	Molycorp
888641300	Royal Agricultural University
888655202	American Congress of Obstetricians and Gynecologists
888729015	University of Colorado Colorado Springs
888914950	Boise Cascade
888922073	Capital District Transportation Authority
888934510	Springfield College
888975811	Rhode Island Department of Corrections
889029736	Jackson Lewis P.C.
889077771	International Centre for the Study of the Preservation and Restoration of Cultural Property
889081792	Enbridge
889186509	PennWell
889256317	IFS AB
889315371	Agricultural & Applied Economics Association
889342715	Del Mar College
889406453	Smith Corona
889431882	Qwest Corporation
889452449	ASSIA
889458895	University of Hong Kong
889461585	AnaSpec
889610223	ASM Clermont Auvergne
889804353	Bosch
889827437	Civilian Marksmanship Program
889937125	National Patient Safety Foundation
889948113	Union Graduate College
889953446	Taiheiyo Cement
890001880	American Academy of Environmental Engineers and Scientists
890115928	Berkshire Hathaway
890166507	Volkswagen Motorsport
890172802	Abu Dhabi Indian School
890216934	Junior State of America
890313921	Indiana Black Expo
890459871	DECA
890469752	Ministry of Industry and Information Technology of the People's Republic of China
890505096	Singer Corporation
890591949	Yunnan Baiyao Group
890611160	Martin Marietta Materials, Inc.
890636125	CEPHEID
890701671	International Society for Intelligence Research
890889367	Royal Society for the Prevention of Cruelty to Animals
890898191	Modern Academy In Maadi
890969539	International Federation of Sport Climbing
891039680	GAI Consultants, Inc.
891083982	Tanzania National Parks Authority
891149760	KSB Aktiengesellschaft
891191580	Aalborg University
891261516	Kent State University at Stark
891272485	Greater Nile Petroleum Operating Company
891303086	MIMOS
891521709	Daimler AG
891589998	Semtech
891739988	Society for Personality and Social Psychology
891764251	Meritor
891796092	Cincinnati College of Mortuary Science
891860020	Federal University of Petroleum Resource Effurun
891863232	IndyCar
891884136	Salina Area Technical College
891977094	Cordis
892085820	ALFA
892114184	Ulster Defence Association
